6676;Zooming Out With Full Hand
134824;Zooming In With Two Fingers
1026;Drumming Fingers
27977;Thumb Up
47519;Sliding Two Fingers Up
41554;Shaking Hand
11013;Swiping Down
14569;Sliding Two Fingers Up
60740;Thumb Down
49231;Sliding Two Fingers Left
64104;Sliding Two Fingers Down
107463;Swiping Up
85992;Turning Hand Clockwise
24328;Zooming Out With Full Hand
34383;Zooming In With Two Fingers
71962;Pushing Two Fingers Away
115726;Stop Sign
74723;Zooming In With Two Fingers
10906;Doing other things
105303;Zooming In With Full Hand
126112;Swiping Right
127471;Sliding Two Fingers Up
28329;Pushing Two Fingers Away
73279;Swiping Down
70012;Rolling Hand Backward
79586;No gesture
77385;Zooming Out With Full Hand
86898;Pulling Two Fingers In
68413;Drumming Fingers
107042;Rolling Hand Forward
65597;Sliding Two Fingers Right
91114;Sliding Two Fingers Down
73522;Thumb Up
108497;Turning Hand Clockwise
60735;Swiping Up
93585;Pushing Hand Away
71066;Zooming Out With Two Fingers
12946;Turning Hand Clockwise
127703;Sliding Two Fingers Left
103230;Thumb Up
30689;Zooming Out With Two Fingers
146730;Sliding Two Fingers Down
23624;Zooming In With Two Fingers
43995;Drumming Fingers
25193;Zooming Out With Two Fingers
112646;Sliding Two Fingers Right
43630;Shaking Hand
56051;Swiping Up
3270;Thumb Down
144498;Swiping Down
30708;Swiping Left
18646;Swiping Left
49121;Shaking Hand
9447;Thumb Down
6096;Zooming Out With Full Hand
23427;Swiping Right
108688;Pulling Hand In
29128;Turning Hand Clockwise
55322;Swiping Left
58913;Swiping Down
70829;Doing other things
127574;Sliding Two Fingers Right
64134;Zooming Out With Full Hand
87575;Shaking Hand
60899;Rolling Hand Forward
2048;Rolling Hand Backward
79726;Zooming Out With Full Hand
134161;Doing other things
63070;Swiping Right
115387;Pushing Two Fingers Away
66364;Sliding Two Fingers Right
9399;Stop Sign
5690;Zooming In With Full Hand
49169;Zooming In With Two Fingers
121568;Sliding Two Fingers Left
72242;Zooming Out With Full Hand
29460;Sliding Two Fingers Down
147769;Rolling Hand Backward
146389;Stop Sign
25078;Thumb Down
141745;Doing other things
96881;Zooming Out With Full Hand
38075;Shaking Hand
24220;Rolling Hand Forward
3983;Pushing Two Fingers Away
117805;Rolling Hand Forward
140614;Thumb Up
42506;Zooming Out With Full Hand
121317;Zooming Out With Full Hand
140629;Rolling Hand Forward
98670;Pulling Two Fingers In
40183;No gesture
67900;Sliding Two Fingers Down
129707;Drumming Fingers
146697;No gesture
147741;Thumb Up
133799;Sliding Two Fingers Down
59256;Doing other things
9796;Sliding Two Fingers Down
81411;Zooming In With Full Hand
142518;Swiping Right
146255;Pulling Hand In
38337;Zooming In With Two Fingers
68383;Zooming Out With Two Fingers
47589;Zooming In With Full Hand
135477;Sliding Two Fingers Down
89691;Pushing Hand Away
65035;Sliding Two Fingers Up
105365;Swiping Right
112562;Pushing Hand Away
131052;Stop Sign
17105;No gesture
108917;Zooming In With Full Hand
119288;Zooming Out With Full Hand
17376;Stop Sign
103246;Pulling Two Fingers In
5015;Sliding Two Fingers Down
43266;Sliding Two Fingers Down
16297;Pushing Hand Away
125393;Pushing Two Fingers Away
77206;Zooming In With Two Fingers
57756;Pulling Two Fingers In
116786;Rolling Hand Backward
124220;Zooming Out With Two Fingers
105771;Sliding Two Fingers Down
7092;Drumming Fingers
113693;Zooming Out With Two Fingers
87971;Pulling Two Fingers In
78848;Doing other things
32056;Zooming Out With Two Fingers
145313;Drumming Fingers
130308;No gesture
34572;Rolling Hand Backward
5691;Zooming Out With Two Fingers
30543;Pushing Hand Away
36922;Zooming Out With Two Fingers
114083;Zooming Out With Full Hand
50212;Swiping Left
17348;Pulling Hand In
41455;Sliding Two Fingers Up
124142;Swiping Left
56913;Sliding Two Fingers Right
132676;Stop Sign
103672;Thumb Up
28460;Swiping Left
121925;Thumb Up
3972;Swiping Up
66188;Shaking Hand
146560;Swiping Left
67898;Swiping Down
37161;Pushing Hand Away
75313;Pulling Two Fingers In
1538;Doing other things
49349;Zooming Out With Two Fingers
91744;Sliding Two Fingers Left
98383;Doing other things
106260;Thumb Up
44057;Sliding Two Fingers Up
5745;Swiping Up
96150;Swiping Left
67244;Shaking Hand
12876;Pulling Hand In
42917;Doing other things
43076;Swiping Right
58321;Pulling Two Fingers In
23488;Thumb Up
21848;Stop Sign
67604;Zooming Out With Full Hand
741;Swiping Up
84311;Doing other things
110614;Thumb Down
13387;Pulling Two Fingers In
29405;Swiping Down
83808;Zooming In With Full Hand
101300;Sliding Two Fingers Down
147802;Sliding Two Fingers Right
79091;Sliding Two Fingers Right
80670;Pushing Hand Away
23297;Swiping Left
3684;Sliding Two Fingers Left
17883;Pulling Hand In
23507;Thumb Up
139703;Swiping Down
28819;Zooming Out With Full Hand
111610;Thumb Up
80599;Pulling Hand In
64278;Doing other things
19774;Doing other things
113848;Turning Hand Clockwise
32091;Thumb Down
126380;Swiping Left
126467;Drumming Fingers
70897;No gesture
147839;Pulling Hand In
32937;Zooming In With Full Hand
70756;Pushing Hand Away
97400;Rolling Hand Backward
77559;Shaking Hand
138089;Thumb Down
117684;No gesture
85049;No gesture
109726;Swiping Right
128566;Swiping Right
51030;Zooming Out With Two Fingers
14375;No gesture
142804;Pushing Hand Away
63593;Sliding Two Fingers Left
17264;Thumb Up
11055;Pulling Hand In
128217;Doing other things
87071;Thumb Up
140964;Swiping Down
22143;Thumb Down
103908;Rolling Hand Forward
138441;No gesture
942;Pulling Hand In
144623;Thumb Up
46013;Zooming Out With Two Fingers
47265;Pushing Hand Away
87128;Shaking Hand
142803;Drumming Fingers
72330;Shaking Hand
40296;Zooming In With Two Fingers
32806;Sliding Two Fingers Up
4082;Pushing Hand Away
3298;Doing other things
113622;Sliding Two Fingers Right
109311;Zooming Out With Two Fingers
40253;Doing other things
3209;Sliding Two Fingers Up
139500;Sliding Two Fingers Down
133707;Zooming Out With Full Hand
47075;Pulling Two Fingers In
35199;Swiping Right
122167;Zooming Out With Full Hand
57638;Zooming Out With Two Fingers
54217;Sliding Two Fingers Up
87144;Turning Hand Counterclockwise
134591;Pulling Two Fingers In
65030;Sliding Two Fingers Down
8374;Zooming In With Full Hand
140830;Pushing Two Fingers Away
53021;Doing other things
28938;Zooming Out With Full Hand
126243;Thumb Up
45760;Doing other things
92238;Sliding Two Fingers Right
137563;Sliding Two Fingers Right
469;Zooming In With Full Hand
98782;Stop Sign
31169;Pushing Two Fingers Away
71376;Doing other things
131426;Zooming Out With Full Hand
4695;Shaking Hand
123168;Pushing Hand Away
79229;Swiping Right
54972;Swiping Up
117662;Stop Sign
115034;Doing other things
70478;Swiping Left
67402;Doing other things
65665;Zooming In With Full Hand
4698;Sliding Two Fingers Right
32886;Doing other things
23827;Pushing Two Fingers Away
26586;Swiping Down
114789;Sliding Two Fingers Up
8503;Pulling Hand In
133285;Zooming Out With Two Fingers
131865;Zooming In With Full Hand
78789;Pulling Two Fingers In
135199;Thumb Up
64892;Drumming Fingers
144900;No gesture
13114;Pulling Hand In
37141;Zooming Out With Full Hand
25581;Stop Sign
57670;Doing other things
33450;Thumb Up
95771;Zooming Out With Two Fingers
130223;Swiping Left
119989;Pushing Hand Away
107918;Swiping Up
18060;Zooming Out With Full Hand
142474;Pushing Hand Away
58438;Doing other things
46673;Thumb Up
117284;Rolling Hand Forward
41482;Stop Sign
122875;Turning Hand Clockwise
130931;Sliding Two Fingers Down
45283;Rolling Hand Backward
77197;Zooming Out With Full Hand
71760;Pushing Two Fingers Away
43738;Shaking Hand
108783;Sliding Two Fingers Right
68836;Pushing Two Fingers Away
21176;No gesture
4535;Zooming Out With Two Fingers
30077;Swiping Right
4791;Pushing Hand Away
123455;Drumming Fingers
64505;Pulling Hand In
62543;Zooming Out With Two Fingers
148077;Drumming Fingers
84286;Swiping Left
64075;Drumming Fingers
8513;Stop Sign
54739;Pushing Two Fingers Away
141500;Drumming Fingers
31606;No gesture
83863;Shaking Hand
26849;Swiping Right
63522;Drumming Fingers
68336;Doing other things
117822;Zooming Out With Full Hand
127431;Swiping Left
110453;Pulling Two Fingers In
124992;Rolling Hand Forward
129804;Sliding Two Fingers Down
81940;Zooming Out With Full Hand
110784;Zooming In With Full Hand
61266;Zooming Out With Two Fingers
5926;Sliding Two Fingers Down
36966;Pulling Two Fingers In
88040;Pulling Two Fingers In
137306;Turning Hand Counterclockwise
92833;Shaking Hand
88266;Thumb Up
82751;Thumb Up
16415;Rolling Hand Forward
121089;Sliding Two Fingers Up
20044;Zooming Out With Full Hand
79037;Swiping Right
58474;Zooming Out With Full Hand
65020;Doing other things
108080;Swiping Down
101433;No gesture
16396;Zooming In With Full Hand
141375;Doing other things
49334;Drumming Fingers
53418;Doing other things
110452;Sliding Two Fingers Left
22447;Shaking Hand
112386;Swiping Right
72900;Swiping Right
46817;No gesture
42568;Doing other things
120935;Rolling Hand Backward
147199;Pushing Hand Away
36210;Zooming Out With Full Hand
96647;Pulling Two Fingers In
113236;Shaking Hand
19548;Turning Hand Clockwise
6790;Pulling Hand In
15559;Pulling Hand In
27485;Doing other things
136093;Swiping Left
52608;Sliding Two Fingers Right
1085;Zooming Out With Two Fingers
26654;Drumming Fingers
37105;Sliding Two Fingers Up
125950;Sliding Two Fingers Right
92656;Sliding Two Fingers Down
79778;Turning Hand Clockwise
125433;Pushing Hand Away
72820;Sliding Two Fingers Right
118275;Zooming Out With Two Fingers
3377;Zooming In With Full Hand
25677;Thumb Up
15517;Turning Hand Counterclockwise
25977;Drumming Fingers
130075;Sliding Two Fingers Down
134383;Rolling Hand Backward
112028;Swiping Down
78968;Swiping Down
15230;Zooming In With Full Hand
113610;Pulling Hand In
97538;Shaking Hand
81474;Pushing Two Fingers Away
147066;Pulling Hand In
40032;Sliding Two Fingers Right
60986;Swiping Down
105572;Thumb Up
66869;Swiping Down
136004;Rolling Hand Forward
115183;Swiping Down
124206;Drumming Fingers
115508;Zooming In With Two Fingers
36241;Zooming In With Full Hand
5046;Swiping Up
142466;Swiping Down
70497;Sliding Two Fingers Right
141946;Thumb Down
99809;Zooming In With Full Hand
114761;Doing other things
88390;Doing other things
13398;Sliding Two Fingers Right
107297;Zooming Out With Two Fingers
62764;Zooming In With Two Fingers
141565;Zooming Out With Two Fingers
92210;Doing other things
114166;Turning Hand Clockwise
140675;Pushing Hand Away
130964;Swiping Up
97485;Rolling Hand Backward
72061;Swiping Up
94081;Zooming In With Two Fingers
30824;Pushing Hand Away
70690;Sliding Two Fingers Left
111539;Swiping Down
6483;Zooming In With Full Hand
76233;Sliding Two Fingers Left
97745;Sliding Two Fingers Down
31953;Stop Sign
135440;Thumb Up
111805;Shaking Hand
100151;Rolling Hand Backward
136327;Sliding Two Fingers Left
114220;Sliding Two Fingers Left
43092;Doing other things
129361;No gesture
112509;Thumb Down
142329;Zooming Out With Two Fingers
107851;Thumb Up
58317;Rolling Hand Backward
22079;Zooming Out With Full Hand
20696;Rolling Hand Forward
54955;Sliding Two Fingers Right
85674;Zooming In With Two Fingers
91216;Swiping Down
56354;Zooming In With Two Fingers
147572;Turning Hand Counterclockwise
1321;Doing other things
31478;Drumming Fingers
27795;Turning Hand Clockwise
85339;Zooming In With Full Hand
70178;Sliding Two Fingers Right
85596;Sliding Two Fingers Left
79093;Doing other things
116757;Pulling Two Fingers In
31418;Zooming Out With Full Hand
132280;Doing other things
24894;Doing other things
86712;Rolling Hand Backward
117723;Swiping Left
12364;Swiping Left
26050;Swiping Left
144468;Zooming In With Full Hand
1139;Pushing Hand Away
69657;Sliding Two Fingers Down
55954;Thumb Down
108585;Sliding Two Fingers Down
24623;Zooming In With Two Fingers
38710;Swiping Up
6418;Rolling Hand Backward
114735;Swiping Down
38526;Thumb Down
97159;Zooming Out With Two Fingers
120936;Pushing Two Fingers Away
18104;Zooming Out With Full Hand
9425;Sliding Two Fingers Right
127855;Zooming Out With Two Fingers
114;No gesture
101131;Doing other things
122541;Pushing Two Fingers Away
16033;Pushing Hand Away
69260;Rolling Hand Forward
124675;Rolling Hand Backward
39953;Sliding Two Fingers Right
99972;Drumming Fingers
50120;Swiping Up
87799;Doing other things
27347;Drumming Fingers
66260;Pushing Hand Away
24929;Thumb Up
54356;Swiping Left
106558;Doing other things
44183;Swiping Down
64604;Thumb Up
66597;Rolling Hand Forward
95360;Pushing Two Fingers Away
7360;Drumming Fingers
50171;Swiping Down
124953;Stop Sign
60056;Zooming In With Full Hand
118462;Stop Sign
86081;Sliding Two Fingers Up
10410;Pushing Hand Away
14767;Pushing Hand Away
61186;Turning Hand Counterclockwise
85020;Zooming Out With Two Fingers
57339;Thumb Down
92655;Turning Hand Counterclockwise
99999;Thumb Up
135389;Zooming In With Full Hand
45149;Thumb Down
5630;Stop Sign
96575;Doing other things
115592;Sliding Two Fingers Left
55631;Thumb Down
22823;Turning Hand Clockwise
1951;Sliding Two Fingers Left
62190;Rolling Hand Forward
80207;No gesture
137990;Doing other things
36105;Zooming Out With Two Fingers
60202;Sliding Two Fingers Right
23967;Swiping Up
19234;Zooming In With Full Hand
118033;Pulling Hand In
86062;Doing other things
75720;Swiping Right
37461;Rolling Hand Forward
44897;Pulling Two Fingers In
39113;Sliding Two Fingers Left
133182;Rolling Hand Backward
130821;Pulling Hand In
30319;Doing other things
94761;Stop Sign
121940;Rolling Hand Forward
56880;Shaking Hand
54917;Rolling Hand Forward
125099;Swiping Up
87057;Sliding Two Fingers Right
34320;Drumming Fingers
34830;No gesture
119130;Sliding Two Fingers Down
59766;Swiping Down
88121;Rolling Hand Backward
37598;Zooming Out With Full Hand
115047;Swiping Down
36431;Pushing Hand Away
112875;Zooming Out With Two Fingers
139739;Turning Hand Clockwise
65424;Zooming Out With Two Fingers
134269;Thumb Up
77241;Pulling Hand In
111559;Swiping Up
100430;Swiping Up
86477;Pulling Two Fingers In
23518;Turning Hand Counterclockwise
113068;Sliding Two Fingers Down
121981;Swiping Left
937;Sliding Two Fingers Up
86822;Thumb Up
100873;Turning Hand Counterclockwise
125267;Zooming In With Full Hand
10932;Swiping Up
96402;Sliding Two Fingers Left
43848;Doing other things
40551;Swiping Up
5478;Sliding Two Fingers Down
21973;Drumming Fingers
63375;Shaking Hand
66080;Rolling Hand Backward
48376;Pulling Hand In
106925;Pushing Two Fingers Away
139116;Pulling Two Fingers In
65983;No gesture
108872;Pushing Hand Away
147457;Sliding Two Fingers Right
30474;Sliding Two Fingers Right
1779;Pushing Two Fingers Away
84195;Shaking Hand
136728;Pushing Two Fingers Away
28400;Zooming Out With Two Fingers
127024;Zooming Out With Full Hand
98417;Sliding Two Fingers Down
59763;Pushing Two Fingers Away
6555;Swiping Down
111350;Sliding Two Fingers Down
9530;Zooming Out With Full Hand
17048;Shaking Hand
40806;Doing other things
70957;Sliding Two Fingers Left
42103;Swiping Left
72876;Rolling Hand Backward
6170;Thumb Up
112596;Pushing Two Fingers Away
50421;Swiping Right
21933;Pushing Two Fingers Away
111995;Drumming Fingers
17767;Zooming In With Full Hand
132191;No gesture
15981;Swiping Left
141878;Sliding Two Fingers Right
117920;Pulling Two Fingers In
100692;Thumb Down
48629;Swiping Left
93581;Thumb Up
27148;Sliding Two Fingers Left
101896;Swiping Up
115328;Zooming In With Full Hand
27059;Pushing Hand Away
24411;Shaking Hand
16716;Pulling Hand In
136310;Pulling Two Fingers In
20733;Sliding Two Fingers Down
12086;Pulling Hand In
71494;Stop Sign
29783;Rolling Hand Forward
12861;Sliding Two Fingers Right
147784;Rolling Hand Forward
81172;Swiping Up
80398;Swiping Down
33639;Rolling Hand Backward
123775;Sliding Two Fingers Left
99512;Doing other things
112003;Swiping Down
53865;Drumming Fingers
94670;Sliding Two Fingers Down
66826;Thumb Down
81470;Swiping Up
30038;Zooming Out With Full Hand
144223;No gesture
147680;Pushing Two Fingers Away
130068;Stop Sign
5088;Zooming In With Two Fingers
71026;Shaking Hand
7021;Doing other things
26960;Zooming Out With Full Hand
147702;Sliding Two Fingers Left
101354;Rolling Hand Backward
12789;Drumming Fingers
44002;Rolling Hand Forward
80868;Zooming In With Two Fingers
22405;Zooming Out With Two Fingers
145537;Shaking Hand
104232;Rolling Hand Backward
83216;Pulling Hand In
139333;Doing other things
111132;Pulling Hand In
67753;Sliding Two Fingers Right
141349;Thumb Up
30687;Rolling Hand Backward
104120;Doing other things
123768;Turning Hand Clockwise
86792;Swiping Right
116522;Turning Hand Clockwise
71778;Doing other things
31500;Zooming In With Full Hand
112083;Zooming Out With Two Fingers
17144;Rolling Hand Forward
39617;Turning Hand Clockwise
18288;Shaking Hand
38600;Rolling Hand Backward
118292;Sliding Two Fingers Up
116642;Swiping Down
70462;Drumming Fingers
127136;Rolling Hand Forward
129012;Drumming Fingers
46539;Zooming In With Two Fingers
144358;Zooming Out With Full Hand
139087;Pulling Two Fingers In
60851;Turning Hand Clockwise
123979;Swiping Up
116608;Thumb Up
66754;Swiping Left
57658;Thumb Up
34433;Pulling Two Fingers In
99572;Drumming Fingers
12528;Swiping Right
20592;Zooming Out With Two Fingers
45374;Shaking Hand
103410;Pulling Hand In
66805;Pushing Hand Away
52813;Swiping Up
83734;Sliding Two Fingers Up
90331;Shaking Hand
127374;No gesture
132996;Zooming Out With Full Hand
75848;Drumming Fingers
105218;Rolling Hand Forward
49301;Shaking Hand
20330;Stop Sign
33629;Swiping Down
105580;Thumb Up
121839;Zooming In With Two Fingers
24628;Stop Sign
58094;Drumming Fingers
94394;Zooming In With Two Fingers
6287;Swiping Left
37366;Thumb Down
99109;Stop Sign
106031;Doing other things
29346;No gesture
141503;Rolling Hand Forward
11511;Sliding Two Fingers Up
79977;Zooming Out With Full Hand
3829;No gesture
137065;Turning Hand Counterclockwise
75696;Drumming Fingers
88490;Swiping Down
43751;Rolling Hand Forward
136074;No gesture
146025;Thumb Down
59946;Zooming In With Full Hand
121685;Swiping Left
132540;Turning Hand Counterclockwise
2451;Thumb Up
82658;Sliding Two Fingers Up
60158;Zooming In With Two Fingers
111727;Thumb Up
73527;Swiping Left
133123;Thumb Down
93525;Swiping Up
20774;Drumming Fingers
2206;Swiping Down
147513;Swiping Up
20051;No gesture
29910;Thumb Down
19787;Pulling Two Fingers In
98830;Swiping Up
35163;Swiping Right
16892;Zooming Out With Full Hand
147757;Rolling Hand Backward
78903;Rolling Hand Forward
131977;Stop Sign
105503;Pulling Two Fingers In
39009;Zooming In With Full Hand
109181;Pushing Two Fingers Away
7168;Doing other things
48810;Zooming In With Two Fingers
15742;Thumb Up
21397;Rolling Hand Backward
94096;Pushing Two Fingers Away
111775;Zooming In With Two Fingers
11187;Pulling Hand In
57792;Zooming In With Two Fingers
122953;Turning Hand Clockwise
16745;Doing other things
118741;Zooming In With Full Hand
58499;Pulling Two Fingers In
43115;Drumming Fingers
112878;Stop Sign
89496;Sliding Two Fingers Up
28338;Swiping Down
139360;Thumb Down
46155;Drumming Fingers
127379;Zooming Out With Full Hand
47171;Turning Hand Counterclockwise
108965;No gesture
54249;Turning Hand Counterclockwise
83400;Pulling Two Fingers In
115121;Sliding Two Fingers Left
130337;Doing other things
96147;Sliding Two Fingers Up
63562;Drumming Fingers
29059;Pushing Two Fingers Away
75359;Thumb Down
118460;Zooming In With Two Fingers
42926;Doing other things
124480;Stop Sign
133231;Sliding Two Fingers Left
51937;Pushing Two Fingers Away
67280;Swiping Up
25123;Swiping Right
65572;Shaking Hand
110966;Pushing Two Fingers Away
43025;Zooming In With Two Fingers
61578;Pulling Two Fingers In
71642;Turning Hand Clockwise
60529;Stop Sign
83376;Drumming Fingers
21456;Sliding Two Fingers Down
124165;Thumb Down
28777;Rolling Hand Backward
13920;Drumming Fingers
59899;Stop Sign
82064;Stop Sign
55456;Shaking Hand
117702;Swiping Right
124135;Zooming Out With Full Hand
46988;Shaking Hand
5090;Thumb Down
52924;Pushing Two Fingers Away
18332;Thumb Down
70393;Swiping Left
54000;Stop Sign
129130;Zooming Out With Two Fingers
68298;Sliding Two Fingers Down
62399;Rolling Hand Backward
66552;Rolling Hand Backward
120786;No gesture
67956;Pushing Two Fingers Away
48283;Rolling Hand Forward
23241;Rolling Hand Backward
101767;Pulling Two Fingers In
74306;Pulling Hand In
5459;Pushing Hand Away
88706;Zooming In With Full Hand
98260;Rolling Hand Backward
62591;Rolling Hand Forward
66560;Pulling Hand In
105973;Drumming Fingers
31308;Stop Sign
62940;Zooming In With Full Hand
146801;Swiping Right
81279;No gesture
2115;Pushing Two Fingers Away
38777;No gesture
96195;Rolling Hand Backward
121378;Swiping Right
109383;Pulling Two Fingers In
6851;Pushing Two Fingers Away
63035;Pulling Two Fingers In
93420;Rolling Hand Backward
128607;Zooming In With Two Fingers
7418;Sliding Two Fingers Right
40431;Zooming Out With Full Hand
113254;Pulling Two Fingers In
42360;Sliding Two Fingers Right
85491;Pulling Two Fingers In
105226;Sliding Two Fingers Up
44761;Pulling Hand In
86834;Shaking Hand
44833;Zooming Out With Full Hand
68204;Zooming In With Full Hand
144599;Swiping Up
133371;Sliding Two Fingers Down
63588;Swiping Down
101134;Sliding Two Fingers Down
16812;Rolling Hand Backward
45002;Doing other things
21802;Stop Sign
104294;Drumming Fingers
116918;No gesture
23134;Zooming In With Full Hand
58787;Stop Sign
54089;Shaking Hand
99168;Pulling Hand In
58707;Pushing Two Fingers Away
107241;Pushing Hand Away
17260;Swiping Down
109949;Stop Sign
147812;Pulling Two Fingers In
104537;Sliding Two Fingers Right
105671;Rolling Hand Backward
1297;Thumb Down
32214;Sliding Two Fingers Right
118416;Sliding Two Fingers Left
35392;Sliding Two Fingers Right
51909;Sliding Two Fingers Down
69594;Swiping Down
125862;Zooming In With Full Hand
88066;Thumb Up
40247;Turning Hand Clockwise
105349;Zooming Out With Full Hand
74714;Sliding Two Fingers Right
61199;Zooming Out With Full Hand
45500;Zooming In With Full Hand
111979;Pulling Two Fingers In
87828;Pushing Hand Away
80915;Sliding Two Fingers Down
50588;Sliding Two Fingers Up
63420;Swiping Right
13972;Sliding Two Fingers Down
62879;Pushing Two Fingers Away
24039;Thumb Up
65181;Sliding Two Fingers Up
33297;Doing other things
70113;No gesture
87447;No gesture
146150;Sliding Two Fingers Down
73292;Thumb Up
21325;Zooming In With Two Fingers
1095;Zooming In With Full Hand
25574;Sliding Two Fingers Down
135653;Sliding Two Fingers Left
119068;Thumb Down
99824;Zooming Out With Full Hand
143452;Pushing Hand Away
4779;Pulling Two Fingers In
63026;Rolling Hand Backward
52666;No gesture
65145;Swiping Up
7414;Doing other things
108129;Pushing Hand Away
74711;No gesture
109456;Zooming In With Full Hand
58233;Drumming Fingers
115585;Shaking Hand
111925;Zooming In With Full Hand
139203;Zooming In With Full Hand
145815;Shaking Hand
83894;Pulling Two Fingers In
93552;Pulling Two Fingers In
123266;Zooming Out With Full Hand
52384;Doing other things
31495;Swiping Up
135651;Thumb Up
66539;Zooming Out With Two Fingers
104813;Doing other things
23198;Swiping Up
90387;Turning Hand Counterclockwise
74186;Swiping Right
84321;Sliding Two Fingers Up
11286;Sliding Two Fingers Left
48196;Drumming Fingers
68556;No gesture
80507;Stop Sign
61210;Swiping Left
54997;Sliding Two Fingers Up
47034;Zooming In With Full Hand
62;Sliding Two Fingers Up
26453;Thumb Up
101392;Rolling Hand Forward
36731;Pulling Two Fingers In
144068;Sliding Two Fingers Right
147969;Swiping Up
25042;Pushing Hand Away
115065;Drumming Fingers
10151;Swiping Left
12718;Doing other things
56254;Stop Sign
135185;Turning Hand Counterclockwise
15689;Thumb Up
32219;Sliding Two Fingers Up
37821;Pulling Hand In
52387;Thumb Up
96037;No gesture
98012;Pushing Two Fingers Away
50772;Pushing Two Fingers Away
141490;Turning Hand Clockwise
8612;Turning Hand Counterclockwise
17026;Pushing Hand Away
126098;Doing other things
133103;Drumming Fingers
62778;Pushing Hand Away
3991;Sliding Two Fingers Up
2864;Zooming In With Two Fingers
122670;Zooming In With Two Fingers
29877;Turning Hand Clockwise
101540;Stop Sign
47304;Swiping Up
147753;Swiping Down
9040;Sliding Two Fingers Left
50136;Doing other things
21487;Rolling Hand Backward
64661;Rolling Hand Forward
28180;Drumming Fingers
115961;Zooming Out With Full Hand
127385;Thumb Up
132451;Swiping Left
13939;Zooming In With Full Hand
2691;Swiping Left
79023;Swiping Right
127882;Turning Hand Clockwise
66227;Swiping Right
50045;Swiping Up
11042;Sliding Two Fingers Left
117628;Sliding Two Fingers Up
19967;Drumming Fingers
37093;Rolling Hand Forward
88947;Zooming In With Two Fingers
77799;Drumming Fingers
76696;Doing other things
118207;Doing other things
33631;Sliding Two Fingers Left
16244;Rolling Hand Forward
21131;Swiping Down
143337;Swiping Right
13730;Thumb Down
5120;Stop Sign
110635;Rolling Hand Forward
2692;Swiping Down
41767;Swiping Left
128245;Pushing Hand Away
11443;Turning Hand Clockwise
55056;Pulling Hand In
59934;Shaking Hand
147684;Turning Hand Clockwise
9667;Rolling Hand Backward
42021;Pulling Two Fingers In
83865;Sliding Two Fingers Up
49748;Doing other things
124171;Stop Sign
144254;Zooming Out With Full Hand
64484;Pushing Two Fingers Away
105358;Rolling Hand Backward
130690;Thumb Down
18375;Zooming Out With Two Fingers
22231;Thumb Down
93605;Pulling Two Fingers In
5431;Rolling Hand Backward
14066;Sliding Two Fingers Up
22129;Pulling Hand In
109196;Zooming Out With Full Hand
132985;Swiping Down
123194;Sliding Two Fingers Right
79280;Zooming Out With Full Hand
35631;Sliding Two Fingers Right
107147;Sliding Two Fingers Left
71216;Thumb Up
30636;Thumb Down
77697;Doing other things
132147;Thumb Up
34498;Zooming Out With Full Hand
123969;Sliding Two Fingers Right
110859;Pulling Two Fingers In
2804;Pushing Hand Away
57793;Rolling Hand Backward
108183;Stop Sign
43880;Rolling Hand Backward
7480;Pushing Hand Away
81663;Rolling Hand Forward
125452;Turning Hand Counterclockwise
733;Shaking Hand
25556;Zooming In With Full Hand
76990;Zooming In With Full Hand
117320;Doing other things
23809;Pushing Hand Away
51016;Zooming In With Two Fingers
49365;Sliding Two Fingers Down
34591;Sliding Two Fingers Down
147190;Zooming In With Full Hand
2200;Swiping Left
28112;Pushing Hand Away
121403;Sliding Two Fingers Down
55278;Sliding Two Fingers Up
36488;Sliding Two Fingers Down
138772;Pushing Two Fingers Away
122633;Shaking Hand
69456;Pushing Hand Away
15669;Swiping Right
53531;Sliding Two Fingers Down
14998;Pulling Hand In
59503;Sliding Two Fingers Left
92083;Pulling Two Fingers In
27695;Zooming In With Two Fingers
123982;Doing other things
84917;Swiping Down
2781;Stop Sign
86328;Thumb Up
88552;Stop Sign
31540;Rolling Hand Backward
33859;Sliding Two Fingers Left
36757;Turning Hand Clockwise
132741;Zooming In With Full Hand
104523;Sliding Two Fingers Right
106346;Zooming Out With Two Fingers
135013;Swiping Up
20162;Zooming Out With Full Hand
61365;Thumb Down
133140;Swiping Right
98786;Sliding Two Fingers Down
82146;Rolling Hand Backward
72822;Shaking Hand
55887;Swiping Down
87570;Sliding Two Fingers Up
50182;Thumb Down
64342;Pushing Hand Away
129423;Zooming In With Two Fingers
18893;Sliding Two Fingers Right
116092;Stop Sign
129997;Pushing Hand Away
117068;Zooming Out With Full Hand
141942;Sliding Two Fingers Down
94677;Doing other things
20722;Swiping Left
20951;Sliding Two Fingers Left
72899;Zooming In With Full Hand
112605;Sliding Two Fingers Up
51992;Pushing Hand Away
92168;Zooming Out With Full Hand
42510;Thumb Up
96506;Doing other things
92362;Swiping Right
101185;Sliding Two Fingers Left
19129;Stop Sign
100760;Pushing Two Fingers Away
69051;Turning Hand Counterclockwise
86207;Pulling Two Fingers In
130724;Swiping Left
7313;Sliding Two Fingers Left
40012;Turning Hand Clockwise
71427;Zooming In With Two Fingers
96729;Swiping Up
53165;Doing other things
94581;Turning Hand Counterclockwise
1824;Swiping Up
110143;Shaking Hand
33818;Stop Sign
